candleDateTimeKst,candleAccTradePrice,candleAccTradeVolume,candleDateTime,code,highPrice,lowPrice,openingPrice,timestamp,tradePrice,unit
2018-01-29T21:30:00+09:00,283261244.22517,22.28166163,2018-01-29T12:30:00+00:00,CRIX.UPBIT.KRW-BTC,12731000.0,12700000.0,12705000.0,1517229058619,12725000.0,1
2018-01-29T21:29:00+09:00,163491247.85703,12.85800901,2018-01-29T12:29:00+00:00,CRIX.UPBIT.KRW-BTC,12727000.0,12701000.0,12727000.0,1517229000100,12705000.0,1
2018-01-29T21:28:00+09:00,146630165.27694,11.51531425,2018-01-29T12:28:00+00:00,CRIX.UPBIT.KRW-BTC,12741000.0,12726000.0,12737000.0,1517228940682,12731000.0,1
2018-01-29T21:27:00+09:00,50609695.13766,3.97330475,2018-01-29T12:27:00+00:00,CRIX.UPBIT.KRW-BTC,12741000.0,12736000.0,12738000.0,1517228879600,12741000.0,1
2018-01-29T21:26:00+09:00,53013235.36774,4.16116667,2018-01-29T12:26:00+00:00,CRIX.UPBIT.KRW-BTC,12745000.0,12733000.0,12745000.0,1517228819741,12738000.0,1
2018-01-29T21:25:00+09:00,148908609.05462,11.68516875,2018-01-29T12:25:00+00:00,CRIX.UPBIT.KRW-BTC,12745000.0,12740000.0,12740000.0,1517228760696,12745000.0,1
2018-01-29T21:24:00+09:00,81942382.24142,6.43900679,2018-01-29T12:24:00+00:00,CRIX.UPBIT.KRW-BTC,12730000.0,12721000.0,12729000.0,1517228701046,12730000.0,1
2018-01-29T21:23:00+09:00,267682314.13938,21.01421327,2018-01-29T12:23:00+00:00,CRIX.UPBIT.KRW-BTC,12745000.0,12730000.0,12745000.0,1517228640388,12730000.0,1
2018-01-29T21:22:00+09:00,87527162.0558,6.86836357,2018-01-29T12:22:00+00:00,CRIX.UPBIT.KRW-BTC,12748000.0,12740000.0,12745000.0,1517228579388,12745000.0,1
2018-01-29T21:21:00+09:00,61175370.92233,4.79882428,2018-01-29T12:21:00+00:00,CRIX.UPBIT.KRW-BTC,12750000.0,12745000.0,12749000.0,1517228520939,12745000.0,1
2018-01-29T21:20:00+09:00,45222652.82849,3.54681855,2018-01-29T12:20:00+00:00,CRIX.UPBIT.KRW-BTC,12753000.0,12749000.0,12750000.0,1517228461696,12750000.0,1
2018-01-29T21:19:00+09:00,146157852.78044,11.46295761,2018-01-29T12:19:00+00:00,CRIX.UPBIT.KRW-BTC,12756000.0,12748000.0,12754000.0,1517228401730,12753000.0,1
2018-01-29T21:18:00+09:00,45840740.34084,3.59407795,2018-01-29T12:18:00+00:00,CRIX.UPBIT.KRW-BTC,12759000.0,12751000.0,12752000.0,1517228341774,12756000.0,1
2018-01-29T21:17:00+09:00,140313558.68504,10.99928518,2018-01-29T12:17:00+00:00,CRIX.UPBIT.KRW-BTC,12777000.0,12750000.0,12777000.0,1517228279196,12751000.0,1
2018-01-29T21:16:00+09:00,196249581.57041,15.37345918,2018-01-29T12:16:00+00:00,CRIX.UPBIT.KRW-BTC,12780000.0,12750000.0,12751000.0,1517228221547,12777000.0,1
2018-01-29T21:15:00+09:00,113270119.21784,8.89277621,2018-01-29T12:15:00+00:00,CRIX.UPBIT.KRW-BTC,12751000.0,12725000.0,12727000.0,1517228161752,12750000.0,1
2018-01-29T21:14:00+09:00,78961952.27363,6.20795663,2018-01-29T12:14:00+00:00,CRIX.UPBIT.KRW-BTC,12725000.0,12712000.0,12714000.0,1517228100528,12725000.0,1
2018-01-29T21:13:00+09:00,40783116.47849,3.20774511,2018-01-29T12:13:00+00:00,CRIX.UPBIT.KRW-BTC,12715000.0,12711000.0,12715000.0,1517228041387,12711000.0,1
2018-01-29T21:12:00+09:00,95672180.0254,7.52398452,2018-01-29T12:12:00+00:00,CRIX.UPBIT.KRW-BTC,12721000.0,12709000.0,12721000.0,1517227980693,12711000.0,1
2018-01-29T21:11:00+09:00,82730831.3666,6.50347125,2018-01-29T12:11:00+00:00,CRIX.UPBIT.KRW-BTC,12722000.0,12720000.0,12720000.0,1517227920917,12721000.0,1
2018-01-29T21:10:00+09:00,54644468.58338,4.2952229,2018-01-29T12:10:00+00:00,CRIX.UPBIT.KRW-BTC,12725000.0,12720000.0,12724000.0,1517227856273,12720000.0,1
2018-01-29T21:09:00+09:00,134584248.01981,10.58861788,2018-01-29T12:09:00+00:00,CRIX.UPBIT.KRW-BTC,12729000.0,12700000.0,12710000.0,1517227801457,12724000.0,1
2018-01-29T21:08:00+09:00,140181007.42973,11.02789735,2018-01-29T12:08:00+00:00,CRIX.UPBIT.KRW-BTC,12717000.0,12705000.0,12710000.0,1517227741151,12717000.0,1
2018-01-29T21:07:00+09:00,204229695.84142,16.05134205,2018-01-29T12:07:00+00:00,CRIX.UPBIT.KRW-BTC,12746000.0,12709000.0,12746000.0,1517227680966,12710000.0,1
2018-01-29T21:06:00+09:00,83853492.64127,6.57386989,2018-01-29T12:06:00+00:00,CRIX.UPBIT.KRW-BTC,12778000.0,12746000.0,12760000.0,1517227620351,12747000.0,1
2018-01-29T21:05:00+09:00,241044384.76597,18.90294751,2018-01-29T12:05:00+00:00,CRIX.UPBIT.KRW-BTC,12760000.0,12744000.0,12749000.0,1517227561671,12760000.0,1
2018-01-29T21:04:00+09:00,185081412.26068,14.51547279,2018-01-29T12:04:00+00:00,CRIX.UPBIT.KRW-BTC,12760000.0,12744000.0,12760000.0,1517227498553,12749000.0,1
2018-01-29T21:03:00+09:00,187680382.71845,14.70698901,2018-01-29T12:03:00+00:00,CRIX.UPBIT.KRW-BTC,12800000.0,12740000.0,12742000.0,1517227440072,12750000.0,1
2018-01-29T21:02:00+09:00,226596299.49186,17.75659327,2018-01-29T12:02:00+00:00,CRIX.UPBIT.KRW-BTC,12776000.0,12740000.0,12774000.0,1517227380675,12740000.0,1
2018-01-29T21:01:00+09:00,141585413.63058,11.08621471,2018-01-29T12:01:00+00:00,CRIX.UPBIT.KRW-BTC,12776000.0,12766000.0,12770000.0,1517227321382,12774000.0,1
2018-01-29T21:00:00+09:00,149117608.13738,11.6749608,2018-01-29T12:00:00+00:00,CRIX.UPBIT.KRW-BTC,12776000.0,12770000.0,12775000.0,1517227260302,12770000.0,1
2018-01-29T20:59:00+09:00,164380982.63933,12.87169422,2018-01-29T11:59:00+00:00,CRIX.UPBIT.KRW-BTC,12777000.0,12764000.0,12764000.0,1517227201722,12772000.0,1
2018-01-29T20:58:00+09:00,96990124.35408,7.59967191,2018-01-29T11:58:00+00:00,CRIX.UPBIT.KRW-BTC,12770000.0,12751000.0,12756000.0,1517227141124,12769000.0,1
2018-01-29T20:57:00+09:00,120207918.84227,9.43400453,2018-01-29T11:57:00+00:00,CRIX.UPBIT.KRW-BTC,12756000.0,12729000.0,12731000.0,1517227081418,12751000.0,1
2018-01-29T20:56:00+09:00,152659829.40192,12.00258079,2018-01-29T11:56:00+00:00,CRIX.UPBIT.KRW-BTC,12731000.0,12710000.0,12724000.0,1517227021100,12731000.0,1
2018-01-29T20:55:00+09:00,355386998.95202,27.93169792,2018-01-29T11:55:00+00:00,CRIX.UPBIT.KRW-BTC,12736000.0,12703000.0,12703000.0,1517226961740,12725000.0,1
2018-01-29T20:54:00+09:00,357172598.0104,28.11719922,2018-01-29T11:54:00+00:00,CRIX.UPBIT.KRW-BTC,12714000.0,12681000.0,12681000.0,1517226900949,12709000.0,1
2018-01-29T20:53:00+09:00,357272360.57751,28.20724604,2018-01-29T11:53:00+00:00,CRIX.UPBIT.KRW-BTC,12681000.0,12650000.0,12650000.0,1517226841396,12681000.0,1
2018-01-29T20:52:00+09:00,405906187.55706,32.08010331,2018-01-29T11:52:00+00:00,CRIX.UPBIT.KRW-BTC,12655000.0,12650000.0,12653000.0,1517226782225,12653000.0,1
2018-01-29T20:51:00+09:00,240973372.01356,19.0342019,2018-01-29T11:51:00+00:00,CRIX.UPBIT.KRW-BTC,12690000.0,12651000.0,12690000.0,1517226720885,12654000.0,1
2018-01-29T20:50:00+09:00,222341042.67978,17.51164665,2018-01-29T11:50:00+00:00,CRIX.UPBIT.KRW-BTC,12714000.0,12680000.0,12714000.0,1517226660444,12683000.0,1
2018-01-29T20:49:00+09:00,258671553.28271,20.36003142,2018-01-29T11:49:00+00:00,CRIX.UPBIT.KRW-BTC,12715000.0,12697000.0,12700000.0,1517226601346,12714000.0,1
2018-01-29T20:48:00+09:00,321567698.68031,25.37619119,2018-01-29T11:48:00+00:00,CRIX.UPBIT.KRW-BTC,12698000.0,12651000.0,12657000.0,1517226541570,12698000.0,1
2018-01-29T20:47:00+09:00,347674553.06236,27.44770316,2018-01-29T11:47:00+00:00,CRIX.UPBIT.KRW-BTC,12680000.0,12657000.0,12661000.0,1517226483007,12657000.0,1
2018-01-29T20:46:00+09:00,312123695.43581,24.59618213,2018-01-29T11:46:00+00:00,CRIX.UPBIT.KRW-BTC,12718000.0,12665000.0,12706000.0,1517226422828,12665000.0,1
2018-01-29T20:45:00+09:00,173719933.72322,13.68405743,2018-01-29T11:45:00+00:00,CRIX.UPBIT.KRW-BTC,12718000.0,12690000.0,12690000.0,1517226360216,12706000.0,1
2018-01-29T20:44:00+09:00,169063050.86506,13.31625628,2018-01-29T11:44:00+00:00,CRIX.UPBIT.KRW-BTC,12700000.0,12690000.0,12695000.0,1517226301709,12691000.0,1
2018-01-29T20:43:00+09:00,348532165.32313,27.37937858,2018-01-29T11:43:00+00:00,CRIX.UPBIT.KRW-BTC,12754000.0,12695000.0,12749000.0,1517226241499,12700000.0,1
2018-01-29T20:42:00+09:00,90230122.14563,7.07823586,2018-01-29T11:42:00+00:00,CRIX.UPBIT.KRW-BTC,12769000.0,12739000.0,12743000.0,1517226181605,12754000.0,1
2018-01-29T20:41:00+09:00,253090342.62422,19.8700798,2018-01-29T11:41:00+00:00,CRIX.UPBIT.KRW-BTC,12743000.0,12723000.0,12736000.0,1517226121740,12743000.0,1
2018-01-29T20:40:00+09:00,210967598.36281,16.57021798,2018-01-29T11:40:00+00:00,CRIX.UPBIT.KRW-BTC,12750000.0,12705000.0,12710000.0,1517226059537,12736000.0,1
2018-01-29T20:39:00+09:00,448102518.99899,35.2895887,2018-01-29T11:39:00+00:00,CRIX.UPBIT.KRW-BTC,12714000.0,12685000.0,12702000.0,1517226001502,12714000.0,1
2018-01-29T20:38:00+09:00,391707005.46455,30.81668234,2018-01-29T11:38:00+00:00,CRIX.UPBIT.KRW-BTC,12727000.0,12701000.0,12720000.0,1517225941199,12702000.0,1
2018-01-29T20:37:00+09:00,294888489.70963,23.11794441,2018-01-29T11:37:00+00:00,CRIX.UPBIT.KRW-BTC,12788000.0,12720000.0,12787000.0,1517225881666,12727000.0,1
2018-01-29T20:36:00+09:00,192671011.7969,15.07284408,2018-01-29T11:36:00+00:00,CRIX.UPBIT.KRW-BTC,12790000.0,12779000.0,12779000.0,1517225820970,12786000.0,1
2018-01-29T20:35:00+09:00,265264571.89538,20.77746113,2018-01-29T11:35:00+00:00,CRIX.UPBIT.KRW-BTC,12780000.0,12758000.0,12769000.0,1517225759977,12779000.0,1
2018-01-29T20:34:00+09:00,177998288.12864,13.9318992,2018-01-29T11:34:00+00:00,CRIX.UPBIT.KRW-BTC,12785000.0,12757000.0,12763000.0,1517225701053,12769000.0,1
2018-01-29T20:33:00+09:00,231659963.53312,18.13440889,2018-01-29T11:33:00+00:00,CRIX.UPBIT.KRW-BTC,12795000.0,12751000.0,12793000.0,1517225641392,12763000.0,1
2018-01-29T20:32:00+09:00,346282863.44666,27.05018779,2018-01-29T11:32:00+00:00,CRIX.UPBIT.KRW-BTC,12814000.0,12796000.0,12814000.0,1517225582024,12796000.0,1
2018-01-29T20:31:00+09:00,121155349.3448,9.45340955,2018-01-29T11:31:00+00:00,CRIX.UPBIT.KRW-BTC,12826000.0,12808000.0,12822000.0,1517225518207,12814000.0,1
2018-01-29T20:30:00+09:00,124373225.07159,9.70104834,2018-01-29T11:30:00+00:00,CRIX.UPBIT.KRW-BTC,12826000.0,12816000.0,12820000.0,1517225462134,12822000.0,1
2018-01-29T20:29:00+09:00,118437466.33488,9.23291095,2018-01-29T11:29:00+00:00,CRIX.UPBIT.KRW-BTC,12836000.0,12816000.0,12818000.0,1517225400063,12819000.0,1
2018-01-29T20:28:00+09:00,116926978.02436,9.12879539,2018-01-29T11:28:00+00:00,CRIX.UPBIT.KRW-BTC,12819000.0,12801000.0,12806000.0,1517225341106,12816000.0,1
2018-01-29T20:27:00+09:00,154305213.3643,12.03983876,2018-01-29T11:27:00+00:00,CRIX.UPBIT.KRW-BTC,12820000.0,12806000.0,12817000.0,1517225281716,12806000.0,1
2018-01-29T20:26:00+09:00,149949651.40393,11.69154826,2018-01-29T11:26:00+00:00,CRIX.UPBIT.KRW-BTC,12845000.0,12815000.0,12842000.0,1517225221302,12817000.0,1
2018-01-29T20:25:00+09:00,250265910.48441,19.4862808,2018-01-29T11:25:00+00:00,CRIX.UPBIT.KRW-BTC,12846000.0,12837000.0,12843000.0,1517225161545,12842000.0,1
2018-01-29T20:24:00+09:00,109041620.64965,8.49352019,2018-01-29T11:24:00+00:00,CRIX.UPBIT.KRW-BTC,12845000.0,12833000.0,12833000.0,1517225100866,12843000.0,1
2018-01-29T20:23:00+09:00,266227309.38714,20.74461401,2018-01-29T11:23:00+00:00,CRIX.UPBIT.KRW-BTC,12855000.0,12820000.0,12855000.0,1517225036975,12833000.0,1
2018-01-29T20:22:00+09:00,258152690.72039,20.07293233,2018-01-29T11:22:00+00:00,CRIX.UPBIT.KRW-BTC,12866000.0,12855000.0,12863000.0,1517224980582,12855000.0,1
2018-01-29T20:21:00+09:00,110716172.36308,8.59720542,2018-01-29T11:21:00+00:00,CRIX.UPBIT.KRW-BTC,12894000.0,12863000.0,12894000.0,1517224921538,12863000.0,1
2018-01-29T20:20:00+09:00,121010576.20936,9.38410323,2018-01-29T11:20:00+00:00,CRIX.UPBIT.KRW-BTC,12899000.0,12894000.0,12898000.0,1517224861691,12894000.0,1
2018-01-29T20:19:00+09:00,85359418.06309,6.61587289,2018-01-29T11:19:00+00:00,CRIX.UPBIT.KRW-BTC,12907000.0,12898000.0,12903000.0,1517224801432,12898000.0,1
2018-01-29T20:18:00+09:00,59536346.20857,4.61408255,2018-01-29T11:18:00+00:00,CRIX.UPBIT.KRW-BTC,12907000.0,12902000.0,12902000.0,1517224740792,12903000.0,1
2018-01-29T20:17:00+09:00,55358952.9576,4.29011649,2018-01-29T11:17:00+00:00,CRIX.UPBIT.KRW-BTC,12910000.0,12898000.0,12902000.0,1517224681421,12902000.0,1
2018-01-29T20:16:00+09:00,95942813.02997,7.43948136,2018-01-29T11:16:00+00:00,CRIX.UPBIT.KRW-BTC,12902000.0,12894000.0,12896000.0,1517224621257,12902000.0,1
2018-01-29T20:15:00+09:00,96281291.31366,7.46712988,2018-01-29T11:15:00+00:00,CRIX.UPBIT.KRW-BTC,12897000.0,12888000.0,12890000.0,1517224561708,12896000.0,1
2018-01-29T20:14:00+09:00,35484409.90292,2.75196838,2018-01-29T11:14:00+00:00,CRIX.UPBIT.KRW-BTC,12900000.0,12887000.0,12897000.0,1517224500686,12890000.0,1
2018-01-29T20:13:00+09:00,133706104.61148,10.37335401,2018-01-29T11:13:00+00:00,CRIX.UPBIT.KRW-BTC,12897000.0,12885000.0,12886000.0,1517224440916,12887000.0,1
2018-01-29T20:12:00+09:00,93068722.14917,7.22454305,2018-01-29T11:12:00+00:00,CRIX.UPBIT.KRW-BTC,12888000.0,12878000.0,12878000.0,1517224378630,12886000.0,1
2018-01-29T20:11:00+09:00,116780323.06859,9.06913063,2018-01-29T11:11:00+00:00,CRIX.UPBIT.KRW-BTC,12880000.0,12874000.0,12880000.0,1517224319521,12876000.0,1
2018-01-29T20:10:00+09:00,98699506.91256,7.66608245,2018-01-29T11:10:00+00:00,CRIX.UPBIT.KRW-BTC,12883000.0,12870000.0,12870000.0,1517224261250,12879000.0,1
2018-01-29T20:09:00+09:00,84523883.42352,6.55978973,2018-01-29T11:09:00+00:00,CRIX.UPBIT.KRW-BTC,12893000.0,12870000.0,12889000.0,1517224201671,12870000.0,1
2018-01-29T20:08:00+09:00,106313464.34845,8.24752432,2018-01-29T11:08:00+00:00,CRIX.UPBIT.KRW-BTC,12893000.0,12888000.0,12890000.0,1517224141111,12889000.0,1
2018-01-29T20:07:00+09:00,78034443.07565,6.05387533,2018-01-29T11:07:00+00:00,CRIX.UPBIT.KRW-BTC,12893000.0,12888000.0,12893000.0,1517224081598,12890000.0,1
2018-01-29T20:06:00+09:00,187962862.02444,14.57326318,2018-01-29T11:06:00+00:00,CRIX.UPBIT.KRW-BTC,12905000.0,12892000.0,12900000.0,1517224019271,12893000.0,1
2018-01-29T20:05:00+09:00,116608560.22507,9.04016593,2018-01-29T11:05:00+00:00,CRIX.UPBIT.KRW-BTC,12902000.0,12892000.0,12897000.0,1517223961469,12901000.0,1
2018-01-29T20:04:00+09:00,83004892.30739,6.43418739,2018-01-29T11:04:00+00:00,CRIX.UPBIT.KRW-BTC,12905000.0,12892000.0,12904000.0,1517223901344,12892000.0,1
2018-01-29T20:03:00+09:00,139433841.40189,10.81052781,2018-01-29T11:03:00+00:00,CRIX.UPBIT.KRW-BTC,12907000.0,12890000.0,12893000.0,1517223841102,12900000.0,1
2018-01-29T20:02:00+09:00,109207733.24606,8.46677889,2018-01-29T11:02:00+00:00,CRIX.UPBIT.KRW-BTC,12914000.0,12890000.0,12898000.0,1517223779850,12893000.0,1
2018-01-29T20:01:00+09:00,99294622.4721,7.69133545,2018-01-29T11:01:00+00:00,CRIX.UPBIT.KRW-BTC,12921000.0,12898000.0,12921000.0,1517223721559,12898000.0,1
2018-01-29T20:00:00+09:00,166527860.17479,12.89657073,2018-01-29T11:00:00+00:00,CRIX.UPBIT.KRW-BTC,12931000.0,12901000.0,12916000.0,1517223661691,12921000.0,1
2018-01-29T19:59:00+09:00,128396749.65521,9.94373236,2018-01-29T10:59:00+00:00,CRIX.UPBIT.KRW-BTC,12920000.0,12900000.0,12900000.0,1517223601930,12917000.0,1
2018-01-29T19:58:00+09:00,323557779.37949,25.08427615,2018-01-29T10:58:00+00:00,CRIX.UPBIT.KRW-BTC,12900000.0,12887000.0,12892000.0,1517223541608,12900000.0,1
2018-01-29T19:57:00+09:00,113618893.70704,8.80986732,2018-01-29T10:57:00+00:00,CRIX.UPBIT.KRW-BTC,12900000.0,12887000.0,12890000.0,1517223480534,12891000.0,1
2018-01-29T19:56:00+09:00,119867173.60858,9.30184632,2018-01-29T10:56:00+00:00,CRIX.UPBIT.KRW-BTC,12893000.0,12879000.0,12893000.0,1517223420666,12890000.0,1
2018-01-29T19:55:00+09:00,136080230.49284,10.54582326,2018-01-29T10:55:00+00:00,CRIX.UPBIT.KRW-BTC,12906000.0,12896000.0,12896000.0,1517223358387,12896000.0,1
2018-01-29T19:54:00+09:00,178013959.59892,13.8018036,2018-01-29T10:54:00+00:00,CRIX.UPBIT.KRW-BTC,12906000.0,12881000.0,12905000.0,1517223295000,12896000.0,1
2018-01-29T19:53:00+09:00,62794407.74236,4.86694333,2018-01-29T10:53:00+00:00,CRIX.UPBIT.KRW-BTC,12906000.0,12898000.0,12900000.0,1517223239021,12906000.0,1
2018-01-29T19:52:00+09:00,90741629.41771,7.03710097,2018-01-29T10:52:00+00:00,CRIX.UPBIT.KRW-BTC,12898000.0,12891000.0,12893000.0,1517223180199,12898000.0,1
2018-01-29T19:51:00+09:00,157058336.1393,12.18404427,2018-01-29T10:51:00+00:00,CRIX.UPBIT.KRW-BTC,12893000.0,12886000.0,12893000.0,1517223120271,12893000.0,1
2018-01-29T19:50:00+09:00,89002521.06292,6.9098491,2018-01-29T10:50:00+00:00,CRIX.UPBIT.KRW-BTC,12895000.0,12869000.0,12870000.0,1517223060498,12890000.0,1
2018-01-29T19:49:00+09:00,97282480.55468,7.56039702,2018-01-29T10:49:00+00:00,CRIX.UPBIT.KRW-BTC,12871000.0,12860000.0,12870000.0,1517223001352,12870000.0,1
2018-01-29T19:48:00+09:00,190515832.19976,14.7970749,2018-01-29T10:48:00+00:00,CRIX.UPBIT.KRW-BTC,12885000.0,12870000.0,12875000.0,1517222940699,12870000.0,1
2018-01-29T19:47:00+09:00,99973001.59084,7.76197268,2018-01-29T10:47:00+00:00,CRIX.UPBIT.KRW-BTC,12895000.0,12870000.0,12895000.0,1517222881275,12876000.0,1
2018-01-29T19:46:00+09:00,134989829.47317,10.46096339,2018-01-29T10:46:00+00:00,CRIX.UPBIT.KRW-BTC,12915000.0,12898000.0,12913000.0,1517222821494,12898000.0,1
2018-01-29T19:45:00+09:00,205850074.65183,15.92955656,2018-01-29T10:45:00+00:00,CRIX.UPBIT.KRW-BTC,12928000.0,12913000.0,12924000.0,1517222760967,12915000.0,1
2018-01-29T19:44:00+09:00,36948161.60794,2.85970909,2018-01-29T10:44:00+00:00,CRIX.UPBIT.KRW-BTC,12928000.0,12912000.0,12920000.0,1517222700233,12917000.0,1
2018-01-29T19:43:00+09:00,89338939.9198,6.91191146,2018-01-29T10:43:00+00:00,CRIX.UPBIT.KRW-BTC,12932000.0,12912000.0,12930000.0,1517222641675,12920000.0,1
2018-01-29T19:42:00+09:00,55834727.09264,4.31839048,2018-01-29T10:42:00+00:00,CRIX.UPBIT.KRW-BTC,12934000.0,12925000.0,12925000.0,1517222581109,12930000.0,1
2018-01-29T19:41:00+09:00,95110032.13144,7.35921655,2018-01-29T10:41:00+00:00,CRIX.UPBIT.KRW-BTC,12925000.0,12920000.0,12921000.0,1517222519994,12925000.0,1
2018-01-29T19:40:00+09:00,97914131.48345,7.5749533,2018-01-29T10:40:00+00:00,CRIX.UPBIT.KRW-BTC,12934000.0,12920000.0,12925000.0,1517222461718,12921000.0,1
2018-01-29T19:39:00+09:00,82388237.97069,6.36902791,2018-01-29T10:39:00+00:00,CRIX.UPBIT.KRW-BTC,12941000.0,12924000.0,12941000.0,1517222400501,12925000.0,1
2018-01-29T19:38:00+09:00,101249260.45082,7.83008819,2018-01-29T10:38:00+00:00,CRIX.UPBIT.KRW-BTC,12945000.0,12925000.0,12930000.0,1517222337501,12940000.0,1
2018-01-29T19:37:00+09:00,108411911.55899,8.38122767,2018-01-29T10:37:00+00:00,CRIX.UPBIT.KRW-BTC,12941000.0,12930000.0,12940000.0,1517222281295,12930000.0,1
2018-01-29T19:36:00+09:00,58598912.52593,4.5294422,2018-01-29T10:36:00+00:00,CRIX.UPBIT.KRW-BTC,12942000.0,12930000.0,12936000.0,1517222221745,12940000.0,1
2018-01-29T19:35:00+09:00,144148501.26509,11.13806536,2018-01-29T10:35:00+00:00,CRIX.UPBIT.KRW-BTC,12947000.0,12936000.0,12936000.0,1517222160386,12936000.0,1
2018-01-29T19:34:00+09:00,129485443.84834,10.00889931,2018-01-29T10:34:00+00:00,CRIX.UPBIT.KRW-BTC,12948000.0,12928000.0,12938000.0,1517222100877,12936000.0,1
2018-01-29T19:33:00+09:00,55338110.61665,4.27483199,2018-01-29T10:33:00+00:00,CRIX.UPBIT.KRW-BTC,12955000.0,12938000.0,12955000.0,1517222040532,12938000.0,1
2018-01-29T19:32:00+09:00,198330745.00744,15.30425936,2018-01-29T10:32:00+00:00,CRIX.UPBIT.KRW-BTC,12963000.0,12951000.0,12958000.0,1517221981633,12951000.0,1
2018-01-29T19:31:00+09:00,115393860.80616,8.90792298,2018-01-29T10:31:00+00:00,CRIX.UPBIT.KRW-BTC,12964000.0,12946000.0,12951000.0,1517221920670,12958000.0,1
2018-01-29T19:30:00+09:00,93137968.51587,7.1959501,2018-01-29T10:30:00+00:00,CRIX.UPBIT.KRW-BTC,12952000.0,12938000.0,12946000.0,1517221860805,12951000.0,1
2018-01-29T19:29:00+09:00,131787446.28935,10.16371029,2018-01-29T10:29:00+00:00,CRIX.UPBIT.KRW-BTC,12991000.0,12946000.0,12958000.0,1517221800774,12954000.0,1
2018-01-29T19:28:00+09:00,156511359.53222,12.08054546,2018-01-29T10:28:00+00:00,CRIX.UPBIT.KRW-BTC,12962000.0,12943000.0,12960000.0,1517221737555,12958000.0,1
2018-01-29T19:27:00+09:00,148545968.05135,11.47741633,2018-01-29T10:27:00+00:00,CRIX.UPBIT.KRW-BTC,12963000.0,12926000.0,12963000.0,1517221681040,12960000.0,1
2018-01-29T19:26:00+09:00,98766426.85266,7.60507517,2018-01-29T10:26:00+00:00,CRIX.UPBIT.KRW-BTC,12999000.0,12965000.0,12998000.0,1517221620669,12965000.0,1
