time,close,simple_ma,weighted_ma,momentum,stochastic_k,stochastic_d,rsi,macd,larry_williams_r,cci,volume
2018-01-25 16:34:00,13170000.0,13147700.0,13171200.000000002,49000.0,0.647887323943662,0.7838594147228565,56.6079295154185,15815.96970523837,35.2112676056338,59.570428384950326,21.58307451
2018-01-25 16:35:00,13275000.0,13164200.0,13194345.454545453,165000.0,0.9878048780487805,0.8551577640699863,71.96819085487077,21026.75725522443,1.2195121951219512,96.58640363600838,46.71386334
2018-01-25 16:36:00,13271000.0,13185900.0,13213763.636363633,217000.0,0.956,0.9019133196255419,67.84922394678492,23344.061999706857,4.3999999999999995,108.91049968374212,21.70988169
2018-01-25 16:37:00,13263000.0,13201200.0,13227781.818181816,153000.0,0.921161825726141,0.9025708055437172,63.48448687350835,23417.834339319415,7.883817427385892,82.91992907377198,12.39047299
2018-01-25 16:38:00,13200000.0,13206200.0,13227563.636363637,50000.0,0.5920398009950248,0.8209787657427221,63.942307692307686,18518.191272689895,40.79601990049751,16.533557517159412,33.27255347
2018-01-25 16:39:00,13207000.0,13218500.0,13227709.09090909,123000.0,0.6212121212121212,0.8156437251964139,57.14285714285714,15183.184929803705,37.878787878787875,-9.300385778337278,12.9436521
2018-01-25 16:40:00,13192000.0,13222000.0,13222890.90909091,35000.0,0.5454545454545454,0.7271736586775668,52.44956772334294,11565.094962955074,45.45454545454545,-23.230915298067032,22.78631264
2018-01-25 16:41:00,13210000.0,13225500.0,13220709.090909092,35000.0,0.48201438848920863,0.6323765363754086,48.113207547169814,10038.863634704496,51.798561151079134,-17.551650489546464,14.62425944
2018-01-25 16:42:00,13189000.0,13222200.0,13214072.727272727,-33000.0,0.17699115044247787,0.4835424013186759,41.139240506329116,7392.006853528972,82.30088495575221,-41.14118369468322,30.01254924
2018-01-25 16:43:00,13215000.0,13219200.0,13212763.636363637,-30000.0,0.40707964601769914,0.4465503703232108,58.42696629213483,7164.098675337955,59.29203539823009,-16.85296646604567,10.28654294
2018-01-25 16:44:00,13220000.0,13224200.0,13212909.09090909,50000.0,0.45132743362831856,0.4125734328064503,33.532934131736525,7107.788571775973,54.86725663716814,-11.709526120014651,12.81537068
2018-01-25 16:45:00,13225000.0,13219200.0,13213054.545454545,-50000.0,0.49557522123893805,0.4025975679633288,36.30952380952381,7145.784597749329,50.442477876106196,-2.5516713447448995,20.12193472
2018-01-25 16:46:00,13226000.0,13214700.0,13214290.90909091,-45000.0,0.43434343434343436,0.39306337713417394,38.50931677018634,6969.340720422917,56.56565656565656,19.604099038862476,9.86383519
2018-01-25 16:47:00,13236000.0,13212000.0,13218163.636363637,-27000.0,0.5955056179775281,0.476766270641184,66.66666666666666,7226.213982810361,40.44943820224719,131.9779754341035,22.93363861
2018-01-25 16:48:00,13244000.0,13216400.0,13223981.81818182,44000.0,0.7625,0.5478503414376441,66.97247706422019,7597.1109817319375,23.75,127.02060828925592,27.70529339
2018-01-25 16:49:00,13261000.0,13221800.0,13232090.90909091,54000.0,1.0,0.6575848547119804,81.08108108108108,8577.07643783933,0.0,131.15392099628258,28.4763596
2018-01-25 16:50:00,13301000.0,13232700.0,13246490.909090908,109000.0,0.9291338582677166,0.744296582117736,84.21052631578947,11335.680170407166,7.086614173228346,188.03418803417438,33.61587328
2018-01-25 16:51:00,13350000.0,13246700.0,13267818.181818184,140000.0,0.8608247422680413,0.8295928437026575,100.0,15613.012016953246,13.917525773195877,221.17258959363662,63.51959584
2018-01-25 16:52:00,13327000.0,13260500.0,13282418.181818184,138000.0,0.7422680412371134,0.8589453283545746,85.44303797468355,15987.571411890756,25.773195876288657,140.71669781318363,22.48750053
2018-01-25 16:53:00,13332000.0,13272200.0,13295418.181818182,117000.0,0.7606382978723404,0.8585729879290426,85.44303797468355,15646.769298705336,23.93617021276596,114.43913079956498,20.09619133
2018-01-25 16:54:00,13350000.0,13285200.0,13309563.636363637,130000.0,0.8430232558139535,0.8271776390918333,86.54970760233918,15669.425338389774,15.69767441860465,93.25614909259899,23.68227329
2018-01-25 16:55:00,13337000.0,13296400.0,13318981.818181816,112000.0,0.7590361445783133,0.7931580963539526,80.32786885245902,13904.640871607106,24.096385542168676,64.51755549659187,14.14934738
2018-01-25 16:56:00,13317000.0,13305500.0,13322727.272727273,91000.0,0.6363636363636364,0.7482658751730716,70.98445595854922,10633.621105875347,36.36363636363637,23.44928660717925,9.643382699999998
2018-01-25 16:57:00,13240000.0,13305900.0,13310818.181818184,4000.0,0.10457516339869281,0.6207272996053875,49.23664122137404,2928.1514855455534,89.54248366013073,-55.89170981224913,21.46582002
2018-01-25 16:58:00,13225000.0,13304000.0,13296109.090909092,-19000.0,0.03184713375796178,0.4749690667825119,43.07692307692308,-3202.7906367391406,96.81528662420382,-88.46797504945526,15.93266937
2018-01-25 16:59:00,13210000.0,13298900.0,13279018.181818182,-51000.0,0.023391812865497075,0.31104277819282056,30.638297872340424,-8018.155502245132,97.6608187134503,-91.36189481017902,18.58339116
2018-01-25 17:00:00,13240000.0,13292800.0,13268309.09090909,-61000.0,0.2303370786516854,0.20530296500749498,24.537037037037038,-8866.442776814345,76.96629213483146,-68.32919426049406,19.58499418
2018-01-25 17:01:00,13231000.0,13280900.0,13257072.727272727,-119000.0,0.1797752808988764,0.113985293914543,26.237623762376238,-9652.454524092569,82.02247191011236,-54.70238762471111,12.09256028
2018-01-25 17:02:00,13170000.0,13265200.0,13236909.09090909,-157000.0,0.01485148514851485,0.0960405582645074,18.6046511627907,-13654.74776489303,98.51485148514851,-90.20126340532235,18.04447446
2018-01-25 17:03:00,13203000.0,13252300.0,13225600.000000002,-129000.0,0.20574162679425836,0.13081945687176672,23.076923076923077,-13433.1547798605,79.42583732057416,-74.2620689655196,17.56686177
2018-01-25 17:04:00,13218000.0,13239100.0,13219363.636363637,-132000.0,0.2914572864321608,0.18443255158509947,28.363636363636363,-11693.829080916741,70.85427135678391,-34.01997503121654,4.96390482
2018-01-25 17:05:00,13209000.0,13226300.0,13213890.909090908,-128000.0,0.24623115577889448,0.18761136701054132,29.545454545454547,-10599.36757723077,75.37688442211056,-20.346132373929365,6.94588193
2018-01-25 17:06:00,13185000.0,13213100.0,13206381.818181816,-132000.0,0.14124293785310735,0.1799048984013875,36.96682464454976,-10899.574793097547,85.87570621468926,-30.195309307840915,10.70176434
2018-01-25 17:07:00,13173000.0,13206400.0,13199090.90909091,-67000.0,0.08280254777070063,0.19349511092582464,37.5,-11267.541683309511,91.71974522292994,-38.0400554225997,10.40734735
2018-01-25 17:08:00,13170000.0,13200900.0,13192472.727272727,-55000.0,0.08928571428571429,0.1702039284241158,39.795918367346935,-11058.649611211407,91.07142857142857,-45.0010321337639,6.16968808
2018-01-25 17:09:00,13160000.0,13195900.0,13185036.363636363,-50000.0,0.06666666666666667,0.12524580447101696,27.27272727272727,-10920.66273207443,93.33333333333333,-49.10424930647185,12.96749874
2018-01-25 17:10:00,13122000.0,13184100.0,13171600.0,-118000.0,0.03225806451612903,0.08245118621846387,23.414634146341466,-12596.355541944818,96.7741935483871,-85.21785618817802,15.08541462
2018-01-25 17:11:00,13103000.0,13171300.0,13156854.545454545,-128000.0,0.11052631578947368,0.07630786180573712,29.447852760736197,-14079.739803231016,88.94736842105263,-109.54188812957868,31.3900305
2018-01-25 17:12:00,13130000.0,13167300.0,13149345.454545453,-40000.0,0.3221476510067114,0.12417688245293927,26.751592356687897,-12397.124227084721,67.78523489932886,-75.33736236443148,25.40469227
2018-01-25 17:13:00,13110000.0,13158000.0,13138927.272727272,-93000.0,0.19858156028368795,0.14603605165253403,16.666666666666664,-11789.501422971887,80.1418439716312,-69.29722989222533,17.15492396
2018-01-25 17:14:00,13084000.0,13144600.0,13125472.727272727,-134000.0,0.014184397163120567,0.1355395977518248,15.083798882681565,-12243.551178133806,98.58156028368793,-94.63042757706177,10.14758429
2018-01-25 17:15:00,13060000.0,13129700.0,13110090.90909091,-149000.0,0.006097560975609756,0.13030749704372097,15.083798882681565,-13183.693829599575,99.39024390243902,-97.37385659486449,29.4699886
2018-01-25 17:16:00,13081000.0,13119300.0,13101236.363636363,-104000.0,0.14666666666666667,0.13753556721915955,25.53191489361702,-11477.383083163048,85.33333333333334,-62.37623762376215,20.99818406
2018-01-25 17:17:00,13022000.0,13104200.0,13083545.454545453,-151000.0,0.0,0.07310603701781726,19.672131147540984,-13281.028073845977,100.0,-89.56916099773383,33.67671761
2018-01-25 17:18:00,12974000.0,13084600.0,13059872.727272727,-196000.0,0.0,0.03338972496107967,17.02127659574468,-16457.830819170616,100.0,-117.90652628348991,79.93932736
2018-01-25 17:19:00,12944000.0,13063000.0,13034309.09090909,-216000.0,0.06177606177606178,0.04290805788366791,17.51824817518248,-19142.540319059546,93.82239382239382,-119.98735924687583,63.30314646
2018-01-25 17:20:00,13028000.0,13053600.0,13027945.454545457,-94000.0,0.41841004184100417,0.1253705540567468,38.93805309734513,-14059.235001142726,58.15899581589959,-60.67474787293614,57.07153487
2018-01-25 17:21:00,13060000.0,13049300.0,13029109.090909092,-43000.0,0.584070796460177,0.21285138001544887,39.825581395348834,-7660.038429470085,41.5929203539823,1.5408320493003507,31.47504877
2018-01-25 17:22:00,13033000.0,13039600.0,13026145.454545453,-97000.0,0.4646017699115044,0.30577173399774976,39.03133903133903,-4519.306559647099,53.53982300884957,-3.943139922329318,25.69634963
2018-01-25 17:23:00,13000000.0,13028600.0,13018945.454545453,-110000.0,0.3257918552036199,0.37093010503847373,38.26815642458101,-3958.1651615147566,67.42081447963801,-19.44941302248037,32.28260297
2018-01-25 17:24:00,13021000.0,13022300.0,13017563.636363635,-63000.0,0.510989010989011,0.4607726948810636,44.50704225352113,-1588.1017501891474,48.9010989010989,-17.50498063708261,17.45526044
2018-01-25 17:25:00,13007000.0,13017000.0,13014781.818181816,-53000.0,0.45930232558139533,0.4689511516291418,39.36781609195402,-438.4823344913748,54.06976744186046,-16.467744372276147,12.17401186
2018-01-25 17:26:00,12980000.0,13006900.0,13008054.545454545,-101000.0,0.3023255813953488,0.4126021086161762,43.35443037974683,-942.7087604422486,69.76744186046511,-34.08457434101413,24.84623514
2018-01-25 17:27:00,12975000.0,13002200.0,13002254.545454547,-47000.0,0.27325581395348836,0.374332917424573,50.18315018315018,-1050.964109234541,72.67441860465115,-38.96608396833525,22.2258968
2018-01-25 17:28:00,12982000.0,13003000.0,12998581.818181818,8000.0,0.313953488372093,0.37196524405826764,57.599999999999994,-137.15020822735823,68.6046511627907,-61.824033531686,26.55508594
2018-01-25 17:29:00,13026000.0,13011200.0,13002763.636363637,82000.0,0.5697674418604651,0.3837209302325585,49.523809523809526,3730.939417406902,43.02325581395349,8.077042559768456,33.44928639
2018-01-25 17:30:00,13037000.0,13012100.0,13007454.545454545,9000.0,0.6294117647058823,0.4177428180574559,43.91534391534391,7133.453711910537,37.05882352941177,64.99059346665467,21.48560886
2018-01-25 17:31:00,13059000.0,13012000.0,13015981.81818182,-1000.0,0.7266666666666667,0.5026110351117195,57.065217391304344,10751.524704881303,27.333333333333332,185.44864595025498,29.9855969
2018-01-25 17:32:00,13036000.0,13012300.0,13020345.454545455,3000.0,0.6187050359712231,0.5717008795152664,60.3448275862069,11418.73742898726,38.1294964028777,125.52905956431783,20.21422585
2018-01-25 17:33:00,13021000.0,13014400.0,13021927.272727272,21000.0,0.5107913669064749,0.6110684552221427,50.0,10685.948662446332,48.92086330935252,11.816838995526322,10.81138375
2018-01-25 17:34:00,13043000.0,13016600.0,13027127.272727272,22000.0,0.6690647482014388,0.6309279164903374,60.22727272727273,11450.97820482812,33.093525179856115,50.96641831331821,10.904452699999998
2018-01-25 17:35:00,12992000.0,13015100.0,13022654.545454545,-15000.0,0.302158273381295,0.5654772182254199,53.0,8429.918578607132,69.7841726618705,-20.017695200224995,17.71616413
2018-01-25 17:36:00,12954000.0,13012500.0,13011545.454545453,-26000.0,0.02877697841726619,0.4258992805755398,45.493562231759654,4004.596687901845,97.12230215827337,-113.66086554756525,21.21055363
2018-01-25 17:37:00,12930000.0,13008000.0,12996545.454545453,-45000.0,0.0,0.30215827338129514,39.6,-184.5868915438041,100.0,-164.34468524256835,12.07661228
2018-01-25 17:38:00,12946000.0,13004400.0,12985272.727272727,-36000.0,0.19662921348314608,0.23932584269662938,31.98198198198198,-1453.0323631470892,80.33707865168539,-158.4855822144326,19.34502825
2018-01-25 17:39:00,12999000.0,13001700.0,12984290.909090908,-27000.0,0.4943820224719101,0.20438929755072363,42.803030303030305,1540.2435506995098,50.56179775280899,-40.404040404066855,18.26944881
2018-01-25 17:40:00,13000000.0,12998000.0,12983981.818181816,-37000.0,0.5,0.24395764287446467,37.86008230452675,3725.7423509942964,50.0,-7.4336156678044265,10.76511881
2018-01-25 17:41:00,12929000.0,12985000.0,12971436.363636363,-130000.0,0.10112359550561797,0.258426966292135,31.615120274914087,687.0111319517091,89.8876404494382,-85.01168354291586,16.26945233
2018-01-25 17:42:00,12938000.0,12975200.0,12962890.909090908,-98000.0,0.15168539325842698,0.2887640449438204,35.43859649122807,-363.0236732139165,84.8314606741573,-88.6607906579023,13.16005633
2018-01-25 17:43:00,12964000.0,12969500.0,12960854.545454547,-57000.0,0.38405797101449274,0.3262497964500898,36.332179930795846,974.190155257369,61.59420289855072,-37.44759468487782,18.30902422
2018-01-25 17:44:00,12971000.0,12962300.0,12961127.272727273,-72000.0,0.43478260869565216,0.3143299136948382,45.714285714285715,2522.830231112908,56.52173913043478,21.925539997792338,14.87537137
2018-01-25 17:45:00,12957000.0,12958800.0,12960163.636363637,-35000.0,0.3484848484848485,0.2840268833918079,50.678733031674206,2776.884930456814,65.15151515151516,-0.5162812995838044,15.073948199999998
2018-01-25 17:46:00,12966000.0,12960000.0,12961472.727272727,12000.0,0.49107142857142855,0.36201645000497007,58.7378640776699,3667.677814287552,50.89285714285714,0.08403714438180127,10.06594134
2018-01-25 17:47:00,13000000.0,12967000.0,12968745.454545453,70000.0,0.8811881188118812,0.507916995115661,62.05357142857143,6497.951237357742,11.881188118811881,78.52329329030012,21.99096409
2018-01-25 17:48:00,13017000.0,12974100.0,12977836.363636363,71000.0,0.8617886178861789,0.6034631244899982,54.78723404255319,9295.775448627443,13.821138211382115,144.12901058281827,11.45015302
2018-01-25 17:49:00,12977000.0,12971900.0,12978363.636363635,-22000.0,0.46226415094339623,0.608959432939547,44.93392070484582,8267.800764050819,53.77358490566038,54.58689458683995,11.03591892
2018-01-25 17:50:00,12996000.0,12971500.0,12982745.454545453,-4000.0,0.6415094339622641,0.6675643500350301,69.14285714285714,8642.175756109147,35.84905660377358,53.465663518452715,6.11320893
2018-01-25 17:51:00,12996000.0,12978200.0,12987200.0,67000.0,0.6415094339622641,0.6976519511131972,67.46987951807229,8643.658122528504,35.84905660377358,58.862079237382,11.67888886
2018-01-25 17:52:00,12995000.0,12983900.0,12990254.545454545,57000.0,0.6285714285714286,0.6471286130651066,60.99290780141844,8327.822598119208,37.142857142857146,36.6316090720054,7.85012062
2018-01-25 17:53:00,12988000.0,12986300.0,12991000.0,24000.0,0.5257731958762887,0.5799255286631285,56.02836879432624,7427.768212140305,47.42268041237113,24.10387994708241,13.57984805
2018-01-25 17:54:00,12982000.0,12987400.0,12990218.181818184,11000.0,0.40229885057471265,0.5679324685893918,59.3984962406015,6255.607377689146,59.77011494252874,-15.686274509877935,8.17806774
2018-01-25 17:55:00,12978000.0,12989500.0,12988509.09090909,21000.0,0.3563218390804598,0.510894949613031,54.6875,5087.719633802622,64.36781609195403,-46.585978534015375,7.62196668
2018-01-25 17:56:00,12978000.0,12990700.0,12986418.18181818,12000.0,0.3563218390804598,0.45385743063667006,38.297872340425535,4227.407498760402,64.36781609195403,-55.2995391705957,3.82237197
2018-01-25 17:57:00,12992000.0,12989900.0,12986654.545454545,-8000.0,0.391304347826087,0.4064040144876017,36.26373626373626,4488.788956971668,60.86956521739131,-16.380016380104582,9.11641739
2018-01-25 17:58:00,12990000.0,12987200.0,12986672.727272727,-27000.0,0.2542372881355932,0.3520968329394627,62.264150943396224,4408.210701560838,74.57627118644068,5.935422601975708,4.70192405
2018-01-25 17:59:00,12977000.0,12987200.0,12984818.181818182,0.0,0.047619047619047616,0.2811608723483297,29.78723404255319,3405.4812619389995,95.23809523809523,-40.08609093368847,12.54973079
2018-01-25 18:00:00,12962000.0,12983800.0,12980236.363636363,-34000.0,0.05,0.21989650453223772,22.58064516129032,1741.9329509572708,95.0,-142.40254574389826,15.30431325
2018-01-25 18:01:00,12930000.0,12977200.0,12970454.545454543,-66000.0,0.0,0.14863213671614578,15.053763440860216,-1337.4683775107842,100.0,-238.88182973310788,30.09438305
2018-01-25 18:02:00,12895000.0,12967200.0,12955509.090909092,-100000.0,0.0,0.07037126715092837,11.570247933884298,-5331.276272079907,100.0,-265.4179673949777,36.78128347
2018-01-25 18:03:00,12935000.0,12961900.0,12949654.545454545,-53000.0,0.38095238095238093,0.0957142857142859,34.83870967741935,-4890.378634636849,61.904761904761905,-83.63112030593261,17.99341909
2018-01-25 18:04:00,12943000.0,12958000.0,12946218.18181818,-39000.0,0.45714285714285713,0.1776190476190478,38.9937106918239,-3724.025146992206,54.285714285714285,-62.90835501591595,10.92936943
2018-01-25 18:05:00,12949000.0,12955100.0,12944581.818181818,-29000.0,0.5142857142857142,0.27047619047619065,41.21212121212121,-2283.2596850181217,48.57142857142857,-33.959202596242655,12.80400565
2018-01-25 18:06:00,12945000.0,12951800.0,12942745.454545453,-33000.0,0.47619047619047616,0.3657142857142858,34.83870967741935,-1378.9980475448247,52.38095238095239,-26.762246117129,8.65387726
2018-01-25 18:07:00,12922000.0,12944800.0,12937327.272727272,-70000.0,0.2571428571428571,0.41714285714285726,30.681818181818183,-2067.802099763765,74.28571428571429,-57.879242348522006,10.31569416
2018-01-25 18:08:00,12919000.0,12937700.0,12932636.363636363,-71000.0,0.22857142857142856,0.3866666666666668,32.53012048192771,-2437.934401246439,77.14285714285715,-74.33838834373681,15.56491691
2018-01-25 18:09:00,12885000.0,12928500.0,12923054.545454547,-92000.0,0.041666666666666664,0.3035714285714287,29.18918918918919,-4561.717508911119,95.83333333333334,-102.0688471113186,29.09986929
2018-01-25 18:10:00,12881000.0,12920400.0,12914418.18181818,-81000.0,0.08461538461538462,0.2176373626373628,34.394904458598724,-5748.395756665588,91.53846153846153,-108.55047288166364,20.67196235
2018-01-25 18:11:00,12885000.0,12915900.0,12907981.818181818,-45000.0,0.11538461538461539,0.14547619047619065,46.03174603174603,-5761.864131075119,88.46153846153845,-71.58145065398388,18.32943198
2018-01-25 18:12:00,12900000.0,12916400.0,12905090.909090908,5000.0,0.23076923076923078,0.14020146520146537,32.67326732673268,-4324.154495427589,76.92307692307693,-67.92000737259825,13.68587697
2018-01-25 18:13:00,12915000.0,12914400.0,12904836.363636361,-20000.0,0.3795620437956204,0.17039958824630375,37.03703703703704,-2042.3860890881842,62.04379562043796,-48.04295605484808,30.83883308
2018-01-25 18:14:00,12901000.0,12910200.0,12902400.0,-42000.0,0.40425531914893614,0.24291731874275763,29.310344827586203,-1197.2493074027989,59.57446808510638,-38.46338766290058,18.51043171
2018-01-25 18:15:00,12917000.0,12907000.0,12903636.363636361,-32000.0,0.5934065934065934,0.3446755605009994,39.0625,620.3898253922016,40.65934065934066,15.781992844110745,7.0739447
2018-01-25 18:16:00,12935000.0,12906000.0,12908727.272727272,-10000.0,0.7912087912087912,0.4798403956658346,55.28455284552846,3078.51227824514,20.87912087912088,61.30056606369777,17.19737064
2018-01-25 18:17:00,12959000.0,12909700.0,12918363.636363637,37000.0,0.8727272727272727,0.6082320040574429,63.888888888888886,6185.107857758798,12.727272727272727,120.09594666007278,12.93330233
2018-01-25 18:18:00,12978000.0,12915600.0,12930781.818181818,59000.0,0.9274193548387096,0.7178034662660607,86.04651162790698,9202.11552535047,7.258064516129033,128.9880179009071,16.987717899999996
2018-01-25 18:19:00,12941000.0,12921200.0,12935400.0,56000.0,0.6290322580645161,0.7627588540491768,68.51851851851852,8410.05204158465,37.096774193548384,76.55923440760975,16.48915978
2018-01-25 18:20:00,12952000.0,12928300.0,12941000.0,71000.0,0.717741935483871,0.7876259224646321,69.8224852071006,8316.13748422863,28.225806451612907,67.65657274246597,10.59992618
2018-01-25 18:21:00,12943000.0,12934100.0,12943672.727272727,58000.0,0.6451612903225806,0.75841642228739,63.190184049079754,7369.424868974402,35.483870967741936,44.10807291662817,13.84699003
2018-01-25 18:22:00,12935000.0,12937600.0,12943836.363636363,35000.0,0.5806451612903226,0.7000000000000001,56.41025641025641,5984.844445994149,41.935483870967744,11.943968734853978,19.4446771
2018-01-25 18:23:00,12937000.0,12939800.0,12943727.272727272,22000.0,0.5967741935483871,0.6338709677419356,62.5,5022.934924797733,40.32258064516129,-5.8790593505643916,7.57959052
2018-01-25 18:24:00,12945000.0,12944200.0,12944672.727272727,44000.0,0.6410256410256411,0.6362696443341607,60.29411764705882,4747.829921100752,35.8974358974359,-6.654922685524569,4.80960668
2018-01-25 18:25:00,12967000.0,12949200.0,12948818.18181818,50000.0,0.7727272727272727,0.647266711782841,61.42857142857143,5800.248170911146,22.727272727272727,32.15035298602656,7.20415374
2018-01-25 18:26:00,12968000.0,12952500.0,12952236.363636361,33000.0,0.7625,0.6707344537183249,53.84615384615385,6276.171894905566,23.75,50.216956754878154,11.12839408
2018-01-25 18:27:00,12977000.0,12954300.0,12956690.909090908,18000.0,0.8113207547169812,0.7168695724036567,49.532710280373834,6862.047955888092,18.867924528301888,64.99410675195064,8.54418749
2018-01-25 18:28:00,13000000.0,12956500.0,12965000.0,22000.0,1.0,0.7975147336939793,81.72043010752688,8363.934718441033,0.0,133.33333333334627,17.50274134
